case_id,map_size,structure_type,seed,obstacle_rate,grid_sha256,start,goal,optimal_cost,target_cases_per_structure
size1500_bottleneck_seed1520480830,1500,bottleneck,1520480830,0.2,20b684a8c98689ea7d0757ac4339440a189f35854c06083a3919241d47939ca8,"1128,49","1244,1211",2124,50
size1500_bottleneck_seed1520480831,1500,bottleneck,1520480831,0.3,2597d090b5d7e99fcdfbc23a496104916dbd46c93d8209d90f6db1311e0aa0d7,"98,1232","1071,1341",1082,50
size1500_bottleneck_seed1520480832,1500,bottleneck,1520480832,0.4,c302e6999a6417d03fc8709e8f6f75762a2983f9a295c52bac3b00fc5bbc4ecb,"99,559","1452,38",1874,50
size1500_bottleneck_seed1520480833,1500,bottleneck,1520480833,0.1,06bd5d2d74d7ff039216ce1d93307fbcfa5fe2221e9d997d625df7344c07fb48,"1057,402","1313,876",1950,50
size1500_bottleneck_seed1520480834,1500,bottleneck,1520480834,0.2,d8d15ef090c918acce4615dd9f8bad8da830ab76ee9713a9d0356f18ec679255,"102,38","761,790",1411,50
size1500_bottleneck_seed1520480835,1500,bottleneck,1520480835,0.3,8f5613fea565b659bac0c76a06d2785cd4aa1fa0c0ee6611dd270b0db693c469,"68,561","652,497",648,50
size1500_bottleneck_seed1520480836,1500,bottleneck,1520480836,0.4,5562ae4e1386df4a29cd89a504831999c984fc138c619a75fd112fb4eae9f1f0,"392,750","1066,9",1419,50
size1500_bottleneck_seed1520480837,1500,bottleneck,1520480837,0.1,29080e21eadd7c27b2af24499997079705a5f98188e367279f5f74dde2642087,"671,1168","131,1425",797,50
size1500_bottleneck_seed1520480838,1500,bottleneck,1520480838,0.2,fce8869903bddc3155ea1987068692e164b0759e151bf29ac70f0f633466e169,"1477,643","208,1292",2038,50
size1500_bottleneck_seed1520480839,1500,bottleneck,1520480839,0.3,9a4cbfb88711a0d6dc11ee11119f262516a17ceecdb71f731947009c76acc3c7,"1434,752","157,832",1357,50
size1500_bottleneck_seed1520480840,1500,bottleneck,1520480840,0.4,dcb14a414dfef098e332115b58b07240fb671adea155607a08f5a39578b75327,"716,882","1337,839",664,50
size1500_bottleneck_seed1520480841,1500,bottleneck,1520480841,0.1,208266ae498c319995947f6ee55702866b836a993f28b02cbdbcfa24a8ec390d,"1373,66","181,325",1451,50
size1500_bottleneck_seed1520480842,1500,bottleneck,1520480842,0.2,0347d724a642c2f905c86dec207d989456bd2f9b2915aff2eddab19164f8ad48,"1015,59","38,1018",1936,50
size1500_bottleneck_seed1520480843,1500,bottleneck,1520480843,0.3,4babeaab36089f533c407567ea42a10e8fe1f476a582dc758c974c226ed54879,"645,884","994,65",2210,50
size1500_bottleneck_seed1520480844,1500,bottleneck,1520480844,0.4,51252756ed02a1b363c488b7a0aa084f85d84e809bf0e40774fa123d19d89519,"1147,387","1084,561",237,50
size1500_bottleneck_seed1520480845,1500,bottleneck,1520480845,0.1,157fee44585f045678a45f3bbdf3a6b68ba2b910e984ebd91a4482977c94ad91,"733,999","786,1114",168,50
size1500_bottleneck_seed1520480846,1500,bottleneck,1520480846,0.2,c9c98a109a853aa19fd73b2f8d3b8b11ab4ca3d565e301335d9ac7cca68d5563,"261,12","1485,780",1992,50
size1500_bottleneck_seed1520480847,1500,bottleneck,1520480847,0.3,0f5653890677eb9cb1ab2bf3e6e34d48542b65935fce29a0914790f3d4523902,"1462,1360","1053,1013",756,50
size1500_bottleneck_seed1520480848,1500,bottleneck,1520480848,0.4,b4eec68bde96634e7577c3a2ed6f7950894e9d78a1e25211d5ff4a9f37fff5cb,"1318,1367","179,877",1629,50
size1500_bottleneck_seed1520480849,1500,bottleneck,1520480849,0.1,15fd83e5991ac37c8f597b83a3da37772d166afd7d2552c865364dba0455af72,"33,814","257,359",725,50
size1500_bottleneck_seed1520480850,1500,bottleneck,1520480850,0.2,98f754c12e1caf05e6366699cc3bb1c6f771386786093889794af240139e9680,"193,151","1090,1104",2502,50
size1500_large_block_seed1520580801,1500,large_block,1520580801,0.1,4c201da62dde8caf324257240b44cfcdd9c81d8009bc5019d5fbb91683852351,"554,1266","1199,503",1408,50
size1500_large_block_seed1520580802,1500,large_block,1520580802,0.2,dd1a0ccbc98fffa07234079b69153198a9b93b57936abf065c1d99bed251173b,"34,1014","619,1475",1046,50
size1500_large_block_seed1520580803,1500,large_block,1520580803,0.3,fd126981c771a8bbb11c6805583a6e68d2a2026d19b03b5dbb8b5cc3b289a44b,"128,969","212,929",124,50
size1500_large_block_seed1520580804,1500,large_block,1520580804,0.4,d894737df613a5602f6b3924c8be69371cb61ace5089bdfefb431f79e5241702,"83,206","177,298",186,50
size1500_large_block_seed1520580805,1500,large_block,1520580805,0.1,4f5c3b0f2a1620fe896df815ae80322373102e221fee7c1168df06d1d4d5b96a,"670,583","610,1413",890,50
size1500_large_block_seed1520580806,1500,large_block,1520580806,0.2,c7f947e6cd4d15c15de5aad6dd058f68cf8b4ebc1a02f08630178714e05aea6e,"1037,1110","1174,1280",307,50
size1500_large_block_seed1520580807,1500,large_block,1520580807,0.3,64a8079620e1a5cd625431b711b0f86aa7bd08a9ad4b29356ed4b2879036b033,"897,273","1485,482",831,50
size1500_large_block_seed1520580808,1500,large_block,1520580808,0.4,5a0d05216fc8e7a6b7c1d3bfea213dd71b5c5da24910ba0a68fd1344e255bf8e,"361,1215","1026,300",1580,50
size1500_large_block_seed1520580809,1500,large_block,1520580809,0.1,16395db0f3110db88a711f6c63babd5d39638c173ac5a2a96d386e4f5f65a58a,"347,818","679,938",452,50
size1500_large_block_seed1520580810,1500,large_block,1520580810,0.2,7c614bb270cd00f9af67fe9d36edf1d32afb40e35a09d14b652e2163e98ad241,"1179,565","55,126",1563,50
size1500_large_block_seed1520580811,1500,large_block,1520580811,0.3,6593f88bebab06ce24a2007976b9d11b2e63f75bb386859658aef50d795b0f69,"1470,595","445,1457",1971,50
size1500_large_block_seed1520580812,1500,large_block,1520580812,0.4,7dba71e14c06080652a0c8d6b0b463b237e2011cc071c0c586b75bd7257b652a,"263,658","1286,1326",2029,50
size1500_large_block_seed1520580813,1500,large_block,1520580813,0.1,07125578bf2eb04c60f274e8b85f5c08174f769f6a3ac48e5264d41831f9d6c6,"773,390","252,403",534,50
size1500_large_block_seed1520580814,1500,large_block,1520580814,0.2,cf52efbf6b1c2fba0a0d7633ae46ec153037fc43bea5cef4ad376bbb8343f410,"20,746","752,757",743,50
size1500_large_block_seed1520580815,1500,large_block,1520580815,0.3,87a461b25af09d0fafbcf0a4e42ba6f64e13e28cc5ff3d8c293f5e429d0a644f,"587,899","887,111",1088,50
size1500_large_block_seed1520580816,1500,large_block,1520580816,0.4,df5a4eee12ecb7f150c54ea0b818d2bbea9c628e8265fe56c95bc0b28c471b4d,"141,40","964,106",969,50
size1500_large_block_seed1520580817,1500,large_block,1520580817,0.1,cabbc56abb8d4091222ad9540c65919bcb2ae1fdda0a1f73b5599a4370be1d8e,"468,344","1097,1369",1654,50
size1500_large_block_seed1520580818,1500,large_block,1520580818,0.2,3a580356c8617187fca7359c5e95d054ea594c94564307a6c28e5ac68f83c257,"295,1145","184,5",1251,50
size1500_large_block_seed1520580819,1500,large_block,1520580819,0.3,f9b241c116813c9f3649ffef0d0ee8fa53dc955cef3cf986933f9addd3d50a22,"215,218","504,1136",1207,50
size1500_large_block_seed1520580820,1500,large_block,1520580820,0.4,94a15337ad4dcb6946e2d8ca58688ea29a61afff6ce6c151f4f09b312d1af589,"30,37","1467,408",1882,50
size1500_large_block_seed1520580821,1500,large_block,1520580821,0.1,d7449796c1c5f1ccd91225abea4c1745cc91f395a2fd4dfcf5514375e9df5101,"1489,754","90,978",1623,50
size1500_large_block_seed1520580822,1500,large_block,1520580822,0.2,9a168f57d92ae148b8b4f4ea2b0b6728f22d66d1f2a040e4c7495412cefa6e6e,"611,257","215,1016",1155,50
size1500_large_block_seed1520580823,1500,large_block,1520580823,0.3,33066a3562ed2d28d62bbb027e7ef184dbf7f72188129ce55946a3f7bb19e611,"78,1496","1416,576",2264,50
size1500_large_block_seed1520580824,1500,large_block,1520580824,0.4,2440757c3ed36699134109a85d0a53ad0d8d6622850d5753ca9f51898f27322a,"1052,582","473,8",1153,50
size1500_large_block_seed1520580825,1500,large_block,1520580825,0.1,6bb62f59462e73cef410cb14c8ad9f5b228574f83d6dc5d3944adcc6ea232aed,"986,1248","538,1396",596,50
size1500_large_block_seed1520580826,1500,large_block,1520580826,0.2,5de1c3d845975b6e03f664e5b87b60e4beed3fb8097c09c73120e5fb5a4f512f,"271,296","1178,94",1109,50
size1500_large_block_seed1520580827,1500,large_block,1520580827,0.3,23171b5234adeae43a3c05bab3cd34b7979603df490737e11f5e4e42e58f8c6f,"147,421","452,312",414,50
size1500_large_block_seed1520580828,1500,large_block,1520580828,0.4,4bc762eca91e1ad7bfb60f0dc5889dd63c277093119bc59c53f0d54c055fc618,"800,869","230,544",895,50
size1500_large_block_seed1520580829,1500,large_block,1520580829,0.1,c67f6d5b004ccb34593d39dd6fbb639f8519feb0d974fa7dc24e68df712820c4,"687,813","1044,507",663,50
size1500_large_block_seed1520580830,1500,large_block,1520580830,0.2,74f0961d6861d90ecc8cedfeba6d5c375fc8b0933f60aae18c3ada15e4c60a97,"1095,211","1468,732",894,50
size1500_large_block_seed1520580831,1500,large_block,1520580831,0.3,b6cad0db1d627f93d57f0cafcbf4ad51730b2249c0de86bd2c71162f5c58f61c,"1340,394","951,204",579,50
size1500_large_block_seed1520580832,1500,large_block,1520580832,0.4,10e0d30ea4972e135addf37553dee8962f859db2751d27c3cc40608033a60624,"410,4","476,1355",1715,50
size1500_large_block_seed1520580833,1500,large_block,1520580833,0.1,22c384efcbb7a07c56c4e005a5d053303dbbebefb672a4b320909f50eb7be3ff,"1258,518","1223,729",246,50
size1500_large_block_seed1520580834,1500,large_block,1520580834,0.2,fbb74d74b6248e962f6faaab381bff2d85f60e0a4d943d259fe07ed02d39c5d4,"1035,629","233,1139",1312,50
size1500_large_block_seed1520580835,1500,large_block,1520580835,0.3,3f3e56d458d01da96435c483b8e1892f8dcaba009b2936532c73c4153bf3c041,"1434,811","295,1373",1953,50
size1500_large_block_seed1520580836,1500,large_block,1520580836,0.4,76d03ef08163e37150fd199999df67436ee5a19c4b96fcfb0763e7ab04b7e6e8,"1415,568","86,1387",2372,50
size1500_large_block_seed1520580837,1500,large_block,1520580837,0.1,dbd0a1ef646d5ab994b0e42352de4c626ca06925d529631e6562553bca722243,"555,1060","349,721",545,50
size1500_large_block_seed1520580838,1500,large_block,1520580838,0.2,5a4e07558b4debb6b3936297b2ce5228435a237917e37ee57e3a1580f9b5cd2d,"1097,682","1157,656",86,50
size1500_large_block_seed1520580839,1500,large_block,1520580839,0.3,ec394c73253cf6b33e03f3b1b1128dd7309d993d4a9c19852ce74a285527931e,"1303,1471","934,626",1214,50
size1500_large_block_seed1520580840,1500,large_block,1520580840,0.4,68f343f8110686effdbc3c1d15c7fb6f894b9cbfb07b27a21f7f18f1c1378361,"14,1086","593,544",2047,50
size1500_large_block_seed1520580841,1500,large_block,1520580841,0.1,a2c4f38422433e51a51a140f5e9d18bb2678e3fbcb5d440a0039a57f081638d2,"1176,1395","1399,516",1102,50
size1500_large_block_seed1520580842,1500,large_block,1520580842,0.2,28744484ad55aebf20095a753c6c3712feed5d0fa81789be4c056cbd45765ce8,"54,608","656,439",771,50
size1500_large_block_seed1520580843,1500,large_block,1520580843,0.3,f30ee17c1b700d77b41c094a3aed814fe5432ec01653e8ecdb3cd07c6bf839c6,"576,1230","1289,730",1489,50
size1500_large_block_seed1520580844,1500,large_block,1520580844,0.4,de9d48c18617bc76483c894c26ce467343a3340b149ae7d72831a490cef40dbd,"1318,392","804,513",635,50
size1500_large_block_seed1520580845,1500,large_block,1520580845,0.1,b15f59ab1a8d3447a7b14a0418731394142daeef706cb5beb0b4ed65ed4a95b1,"1028,43","886,1045",1144,50
size1500_large_block_seed1520580846,1500,large_block,1520580846,0.2,f02b38c54b0486e799c1db050188c7375e35264b271623f7169d286216a92215,"695,1429","1476,693",1517,50
size1500_large_block_seed1520580847,1500,large_block,1520580847,0.3,bc5c3534a2093f923396cf23147ba8d33c01a77372e4bf7b9619ef96454367df,"1333,10","582,604",1345,50
size1500_large_block_seed1520580848,1500,large_block,1520580848,0.4,273d177b03d11b2bedcc047ddf8c83d2d10f145d09fab17b559e2aa3a45af6e0,"182,713","936,61",1406,50
size1500_large_block_seed1520580849,1500,large_block,1520580849,0.1,62700f186721aab3357fb988771fee209454963511b93f8d47b9b9f9e1614b24,"1023,147","1396,866",1092,50
size1500_large_block_seed1520580850,1500,large_block,1520580850,0.2,e16de7cc4503fcfc623adbed388da5a85e10fe314561f8eef942a221d308277a,"989,212","987,875",665,50
size1500_narrow_corridor_seed1520680801,1500,narrow_corridor,1520680801,0.1,769ba36993613215cc842a3a35f39402001ebb58654ff8109a91862c058ee1d8,"148,1033","777,1102",698,50
size1500_narrow_corridor_seed1520680802,1500,narrow_corridor,1520680802,0.2,910fc64336facb04614454ec00850030407eebbc7eabf5950ca939922b1aecca,"118,404","486,1332",2488,50
size1500_narrow_corridor_seed1520680803,1500,narrow_corridor,1520680803,0.3,3537e2229cece51deda9a13205610b44a095ebcc8c1850283d88e89078506339,"692,1042","1314,356",1472,50
size1500_narrow_corridor_seed1520680804,1500,narrow_corridor,1520680804,0.4,5cdf54dd70dea516021227dfa6f663ec78ea529da7c6c0a733aeaab643b8e9b3,"682,1370","57,487",1666,50
size1500_narrow_corridor_seed1520680805,1500,narrow_corridor,1520680805,0.1,f0592ad7b7f89c1af9e01ec4c2c8ba332a0904c8c5d1ad93844dac7fa766aa34,"275,1377","961,1135",928,50
size1500_narrow_corridor_seed1520680806,1500,narrow_corridor,1520680806,0.2,19a062acf8d1351f9742dab591353e675a33e51d8acdb5ec575bb15737c021b0,"372,62","475,1151",2488,50
size1500_narrow_corridor_seed1520680807,1500,narrow_corridor,1520680807,0.3,59cc7c6c08d5ec5a297c975df6c54a0b139ab581d82c0ac2b4ae7a7d528ab4c7,"1321,499","77,1170",1935,50
size1500_narrow_corridor_seed1520680808,1500,narrow_corridor,1520680808,0.4,720912be681fb3bfa1af5ddcca04417d17bf1ac301092fec4377c044601cf502,"1158,1417","524,448",1603,50
size1500_narrow_corridor_seed1520680809,1500,narrow_corridor,1520680809,0.1,6ff6a4b4f036495d90c88cd39a994ce591295a9cd4fc0d5060798c820543ab67,"466,1071","1382,1262",1107,50
size1500_narrow_corridor_seed1520680810,1500,narrow_corridor,1520680810,0.2,54d90d90798f4ace53e52fe10197391bc98e3328737470c7f22e0592d22d77ac,"383,209","1144,1037",1589,50
size1500_narrow_corridor_seed1520680811,1500,narrow_corridor,1520680811,0.3,d45eac96e590b22c2108dd28bc3bfa3083863dce6787cefad486b1234a7ccb91,"211,1195","1276,1459",1329,50
size1500_narrow_corridor_seed1520680812,1500,narrow_corridor,1520680812,0.4,b5200d878f4fd8b9e624b482c6ebab115c7f83b21dd6782a6b74fb6cf262e548,"188,1199","1221,1084",1148,50
size1500_narrow_corridor_seed1520680813,1500,narrow_corridor,1520680813,0.1,5012775ceeb9f2dd2a86ad7be1a636296adf8ba60c9a0ab276eaafa01d0d9a8f,"986,448","965,368",101,50
size1500_narrow_corridor_seed1520680814,1500,narrow_corridor,1520680814,0.2,d5d7af9e80ebc8b023a8b43bd5f4e9edc0e98a85bee984046c02ba260918ace0,"534,484","182,1200",1068,50
size1500_narrow_corridor_seed1520680815,1500,narrow_corridor,1520680815,0.3,491985a438f05b5691922695e78e32050d8126477652710a838e87db1d7f2f5a,"673,235","1259,91",730,50
size1500_narrow_corridor_seed1520680816,1500,narrow_corridor,1520680816,0.4,25b0246df02243101f077adc961c25707515a598cfcc4b28d032de0e54f90def,"706,243","1084,1169",1304,50
size1500_narrow_corridor_seed1520680817,1500,narrow_corridor,1520680817,0.1,5f12254aaa5d7f6c817e8f775d451ebe778fd63610fc22b3649a83172e29f59c,"1424,1470","776,443",1957,50
size1500_narrow_corridor_seed1520680818,1500,narrow_corridor,1520680818,0.2,dfd886e49095d76d493470a83ad3805e1120e43aba4448efcacff339c2710802,"955,20","905,241",271,50
size1500_narrow_corridor_seed1520680819,1500,narrow_corridor,1520680819,0.3,6dc71cc269326f78aadd187df3cef0fbfedcf225ffb9f68981a5639a3dadb74c,"913,1226","261,1486",912,50
size1500_narrow_corridor_seed1520680820,1500,narrow_corridor,1520680820,0.4,ac5bb5557dd5c9b80d6e3639bf239ffef3abb5c1f9d87dc58a5567fc4736bdca,"1227,1479","92,68",2546,50
size1500_narrow_corridor_seed1520680821,1500,narrow_corridor,1520680821,0.1,0d97bb856c315eaaac086c34af923e4aafa919aa928226e423f9f7785b2113ab,"1225,348","589,1423",1711,50
size1500_narrow_corridor_seed1520680822,1500,narrow_corridor,1520680822,0.2,a57ba81ad71887d154875bf06810c6f8aff48654b78d844011fcf4473217023a,"1018,442","1440,429",435,50
size1500_narrow_corridor_seed1520680823,1500,narrow_corridor,1520680823,0.3,3d7c47502e62ccaf4f39a4337ce01bf7a5419e4da68195e8d9bb51a18e72ea7c,"578,271","1078,481",710,50
size1500_narrow_corridor_seed1520680824,1500,narrow_corridor,1520680824,0.4,c62ebc37cf19c58c3572f23f0b51b49d91b5b9693a50f2bc5c32c47ea143fb76,"393,1104","1140,1399",1042,50
size1500_narrow_corridor_seed1520680825,1500,narrow_corridor,1520680825,0.1,5d0586cd0b6bda81c6db3ad5706c03476a56677d017b1654f0b5e28f6aac2568,"712,6","992,242",516,50
size1500_narrow_corridor_seed1520680826,1500,narrow_corridor,1520680826,0.2,3159ec99f5efadf0301b6d7993f696b36df34654e7b576006f0ed024d663c89c,"1264,1494","1122,1178",458,50
size1500_narrow_corridor_seed1520680827,1500,narrow_corridor,1520680827,0.3,79bee71c894d3d9510e8581a6cb7464653b8aedd34e68235ce5918674d0a42e0,"158,1136","537,1045",470,50
size1500_narrow_corridor_seed1520680828,1500,narrow_corridor,1520680828,0.4,6918979d08b7ef0c1fa348ec08f6c262381ca144447158f39b024834e7a98df6,"977,1172","1203,1482",536,50
size1500_narrow_corridor_seed1520680829,1500,narrow_corridor,1520680829,0.1,b3e8f43242c78ebdb2168733c799517d0bbd5f1f56d08add145c6b2cf456b2c7,"174,1001","41,1327",459,50
size1500_narrow_corridor_seed1520680830,1500,narrow_corridor,1520680830,0.2,aaeb701106aaf02abbd81dcf959263dba7ed2599b7083ef9a6d788e1d469bb9b,"232,178","1318,221",1129,50
size1500_narrow_corridor_seed1520680831,1500,narrow_corridor,1520680831,0.3,44bb2c130113b170c9b0efddf707da8b822e17af1db214e3840a521af1a644e2,"838,23","506,1126",1817,50
size1500_narrow_corridor_seed1520680832,1500,narrow_corridor,1520680832,0.4,fc36ae69d7858df58bfb72ab0b95ee23f6697e5350ec686bffcd9c3496673995,"97,80","1015,1",997,50
size1500_narrow_corridor_seed1520680833,1500,narrow_corridor,1520680833,0.1,ef71ddec6bdaacc8649306c2be676af000eeafc560ef3d0cca9ae7bf1a8df0ec,"246,384","873,141",870,50
size1500_narrow_corridor_seed1520680834,1500,narrow_corridor,1520680834,0.2,cf1c79766c4e5ede90e4ad941e6fa3ba7fb7c326bcf113b56302043c975fa7f8,"1430,324","344,1479",2241,50
size1500_narrow_corridor_seed1520680835,1500,narrow_corridor,1520680835,0.3,2c2c0b23c1837971d7b07667c3f5dd33aa2ed3984f6b67a23305653deb1650af,"628,1034","73,1337",858,50
size1500_narrow_corridor_seed1520680836,1500,narrow_corridor,1520680836,0.4,56e6d95eb6c8a05e8a87f08d46b42bc6e01b9f5b8ad53c091a8fe7341cdd7b40,"543,90","646,285",298,50
size1500_narrow_corridor_seed1520680837,1500,narrow_corridor,1520680837,0.1,238b1a76dd3daf38bc786e3f16e811efd400f2dffafa7add5f7391019049aa84,"1283,90","829,265",629,50
size1500_narrow_corridor_seed1520680838,1500,narrow_corridor,1520680838,0.2,e206d14edf39630f116cb206fdf9b88c965a8ab6bff2aa18d5b58ba284010ffd,"309,70","946,242",809,50
size1500_narrow_corridor_seed1520680839,1500,narrow_corridor,1520680839,0.3,2e1cffcbd19544170eab6d8b4d631490ba3ead71019668a2a4730066c5b90b49,"1190,211","1186,325",120,50
size1500_narrow_corridor_seed1520680840,1500,narrow_corridor,1520680840,0.4,b02069f4c6e1efd652ba9f4ef31e7e3a54ba9a5f6ca4cdb1004c4eb192d1315f,"1133,1339","750,1297",425,50
size1500_narrow_corridor_seed1520680841,1500,narrow_corridor,1520680841,0.1,d5cfe2aa2cc8bd56b5ccb195d90ccd937ef164050a844f84dce2c5ba06bc1822,"692,1361","864,1091",442,50
size1500_narrow_corridor_seed1520680842,1500,narrow_corridor,1520680842,0.2,fed758c5031254a7d8453dff96843f4f8de3392038c318d3dda629dabda110e3,"55,286","140,1077",1970,50
size1500_narrow_corridor_seed1520680843,1500,narrow_corridor,1520680843,0.3,7f37f827e1f86575fa89cde6232c4c44d9d89ee38e6d135bee60c2f00a7ef6a1,"361,1094","888,1087",538,50
size1500_narrow_corridor_seed1520680844,1500,narrow_corridor,1520680844,0.4,c50d99754dbb355bada9f340dac342bfafb0cf7941d228e92ddf966c2b33cdf7,"850,470","222,1169",1327,50
size1500_narrow_corridor_seed1520680845,1500,narrow_corridor,1520680845,0.1,0be077af4201a92c8cd75aa903a0a8ea3805ff6f38720e5085356cf9992aab72,"1357,30","1036,1467",2114,50
size1500_narrow_corridor_seed1520680846,1500,narrow_corridor,1520680846,0.2,3633672fd7673cd218c5c742084416f4e7e6e8618e0930900827f09f6df681f9,"19,1222","1306,1102",1407,50
size1500_narrow_corridor_seed1520680847,1500,narrow_corridor,1520680847,0.3,a5a62097b97952fcd3fecc4f9d6c76c823c0a58f53298c290b681a75f943a4ce,"829,1243","209,1377",754,50
size1500_narrow_corridor_seed1520680848,1500,narrow_corridor,1520680848,0.4,c33e6e4ed1c002c9eeeb8deb09c3e73a883c9cc7978f64aacb6da953315b8774,"1072,307","586,1047",1226,50
size1500_narrow_corridor_seed1520680849,1500,narrow_corridor,1520680849,0.1,576e3d2f6bf5ba69e38bf77a64f820071bfe63ef536d4c01c0e95715d3cc8391,"179,1049","1313,1054",1139,50
size1500_narrow_corridor_seed1520680850,1500,narrow_corridor,1520680850,0.2,4797532f0d9b43186d2f255a23de1360b0a2f5f91b50c7e20b5cfd6b67643f8a,"586,468","1382,1229",1557,50
size2000_open_random_seed2020280801,2000,open_random,2020280801,0.1,6d1ab246ea4c3410f14a7a4196a425da107434d5a670b9acedc98f1677210cf4,"201,516","1360,1594",2237,50
size2000_open_random_seed2020280802,2000,open_random,2020280802,0.2,9bf95cec330b3d5ae52ba92e91d06db87b342593112521c3631ec2dc667168ab,"735,976","1300,208",1333,50
size2000_open_random_seed2020280803,2000,open_random,2020280803,0.3,e01688c8594e0e45ecccf41e7b898152dfa985b80df49c49db09e6aaffe6014d,"1392,1917","1396,1911",10,50
size2000_open_random_seed2020280804,2000,open_random,2020280804,0.4,e119c905b314b8be087fef926d19144b4109ecacd3f8f773cadf3c3ddaecf01b,"620,525","621,516",10,50
size2000_open_random_seed2020280805,2000,open_random,2020280805,0.1,f460c3e0da211bf559b97b7058d2550f5c747d13df1a3e6ae947ba7cccf4fd5b,"163,1931","967,471",2264,50
size2000_open_random_seed2020280806,2000,open_random,2020280806,0.2,7af842f3968cdd293d101b322b2513cc45269782ebc9be94cba6e7a18947351d,"62,1228","1682,1938",2332,50
size2000_open_random_seed2020280807,2000,open_random,2020280807,0.3,dc9138d4c27da8192005c554a821df463fc5b547160a8c1b3a102706a139c8a9,"1119,23","378,1345",2089,50
size2000_open_random_seed2020280808,2000,open_random,2020280808,0.4,76027d7dc5087272b8c686031bf29ca59c28a313a6370d9135d1d14d8b25bb44,"875,340","544,1627",3204,50
size2000_open_random_seed2020280809,2000,open_random,2020280809,0.1,0ade921f0c844541bc0a4d3496f3ea6bce5520661b1c4518d31b19b0db3c47b8,"178,1680","1016,1306",1212,50
size2000_open_random_seed2020280810,2000,open_random,2020280810,0.2,d8f5eb1980a7bb4eff9ee3d3062651a26acaeb30f3c30804f7d38fc1f0e1a511,"1712,971","1343,840",500,50
size2000_open_random_seed2020280811,2000,open_random,2020280811,0.3,29f445e5511f36e5a49139d44eaa762c8ca7cba7872a94d9d98339cd1f768d4f,"882,1904","166,1464",1168,50
size2000_open_random_seed2020280812,2000,open_random,2020280812,0.4,4e61d0230e90eb92a470196ec1825f272ff7f2454f448eea8dcf954a6bb14c54,"1577,610","689,1041",2779,50
size2000_open_random_seed2020280813,2000,open_random,2020280813,0.1,ee77a3006e0092c6a7ba47fd3578cd6b19c27ca757ff56aaa57939f4682b865e,"338,1383","1429,502",1972,50
size2000_open_random_seed2020280814,2000,open_random,2020280814,0.2,bf535d399314e7bdd7bd5c286205a674558fb7d3c9e3adf570af9b92755cd09e,"276,883","790,1168",799,50
size2000_open_random_seed2020280815,2000,open_random,2020280815,0.3,c687c506c9750f3e187e9fedbc498a9706ae9f2eb59bde28d5cc3d697f7756c8,"738,189","1125,430",636,50
size2000_open_random_seed2020280816,2000,open_random,2020280816,0.4,e1bc1f6401b955b8c30d6e7e0731c6552dbc4ca1540864b7cf9cf8ce1acc04a5,"1279,1120","1905,953",2223,50
size2000_open_random_seed2020280817,2000,open_random,2020280817,0.1,ee4e43c611da2b6c1609da4306af3f38a272c81ab849e6741b1f734f9a4fac60,"1862,1185","853,1811",1635,50
size2000_open_random_seed2020280818,2000,open_random,2020280818,0.2,fbe1d0298c0627cb07188bb657ad2dac8b198cc705886c24b73ac60f974ad948,"1602,1807","396,274",2741,50
size2000_open_random_seed2020280819,2000,open_random,2020280819,0.3,17579d5e77a84d16183023e465828fbcde8eca44926c3804119c60f57c7fa09a,"159,738","908,1836",1861,50
size2000_open_random_seed2020280820,2000,open_random,2020280820,0.4,066642396b850a9ed2bc3cbd3b1daf6c57155b98feb49fd598ff5dd6fc6b7a85,"1893,504","1032,1139",2606,50
size2000_open_random_seed2020280821,2000,open_random,2020280821,0.1,2a7edc157754995a2fc63e230343819c9e36d6ca2432c6a60bc1394606cc1f50,"1157,27","1585,550",951,50
size2000_open_random_seed2020280822,2000,open_random,2020280822,0.2,1f55d421edbe3d0da63ba885bb2aa1a860a458fcf484a2200a3d1f20728a417b,"1196,1309","1341,609",861,50
size2000_open_random_seed2020280823,2000,open_random,2020280823,0.3,c96095cc96c7a2e0b073a8a7db77f7caf3407aae5b405acb6a56838b64684cc7,"1426,1198","1599,1780",825,50
size2000_open_random_seed2020280824,2000,open_random,2020280824,0.4,a70d81274233af780178325299d114202425766b5b14011dca0d2c4c10a1ea0d,"1280,1892","1256,1874",84,50
size2000_open_random_seed2020280825,2000,open_random,2020280825,0.1,5cd3562fafac292e32f55b94d9bd2d78b74224bc314d144f66343442e0ff2454,"856,664","1255,1949",1684,50
size2000_open_random_seed2020280826,2000,open_random,2020280826,0.2,11426f751f6bd6767a09b4b75f906dcec55ceef77fb313c83d21f1f2aa2bff95,"913,792","727,694",284,50
size2000_open_random_seed2020280827,2000,open_random,2020280827,0.3,34ddec94d5677bd073642ba91a743adc61d2be8b0e8555eb7a2bd92f6b714e6e,"1905,332","1904,333",2,50
size2000_open_random_seed2020280828,2000,open_random,2020280828,0.4,877576a284360d969b555dad6e060d640d70e22eb45c013a91bc36f3dd0c3223,"249,86","1562,194",3819,50
size2000_open_random_seed2020280829,2000,open_random,2020280829,0.1,06b56d0a3cc7713b927ab2a74822729e34b63b92a74878342272fd21da37ac81,"752,1876","1009,827",1306,50
size2000_open_random_seed2020280830,2000,open_random,2020280830,0.2,62fac075f0fdf062dfd49158a32ff0396820009bf15eea99661b4d8bdfa2aba1,"12,1579","77,1979",485,50
